filename,Food_Description,top1,food_count,Occ_Name,clean_description,clean_im2r,F1_score
2260c5454b78bb6f8001bedec6ad.jpeg,"Potato, mashed, from fresh, NFS, Squash, winter type, baked, no fat or sugar added in cooking, Butter, stick, salted, Lettuce, raw, Mixed salad greens, raw, Spinach, raw, Chickpeas, dry, cooked, NS as to fat added in cooking, Cucumber, raw, Tomatoes, raw, Mushrooms, cooked, from fresh, fat not added in cooking, Eggplant, cooked, fat not added in cooking, Peppers, red, cooked, fat not added in cooking, Onions, cooked, from fresh, fat not added in cooking, Beans, string, green, cooked, from fresh, fat not added in cooking","Meat loaf made with beef, Lettuce, Spinach, Mixed salad greens, Creamy dressing",14,Dinner,"{'lettuce', 'squash', 'cucumber', 'bean', 'eggplant', 'onion', 'mushroom', 'stick', 'spinach', 'butter', 'sugar', 'chickpea', 'tomato', 'pepper', 'potato', 'salad', 'green'}","{'lettuce', 'spinach', 'beef', 'meat', 'salad', 'green'}",0.3478260869565218
60fe5e3e4d068b19c31b48d48dee.jpeg,"Coffee, brewed, Soy milk","Almond milk, Iced Coffee",2,Drink,"{'coffee', 'milk', 'soy'}","{'coffee', 'milk', 'almond'}",0.6666666666666666
d20f3cf54b1f89e7777b8fa4b7d6.jpeg,"Banana, raw, Peanut butter",Ice cream cone,2,Breakfast,"{'banana', 'peanut', 'butter'}","{'ice', 'cream'}",0.0
29ccbbbf45f397166d2a91bcea81.jpeg,"Lettuce, raw, Romaine lettuce, raw, Chicken, NS as to part and cooking method, skin not eaten, Cheese, Parmesan, dry grated, Cucumber, raw, Tomatoes, raw, Croutons, Caesar dressing, Hummus, plain, Bread, pita","Cucumber, Croutons, Tomatoes, Mixed salad greens, Chicken, Italian dressing, Romaine lettuce",10,Lunch,"{'lettuce', 'romaine', 'cucumber', 'hummus', 'cheese', 'pita', 'chicken', 'tomato', 'crouton', 'bread', 'parmesan'}","{'lettuce', 'cucumber', 'romaine', 'chicken', 'tomato', 'crouton', 'salad', 'green'}",0.631578947368421
15d1b86c485db1bd8f0421c85d40.jpeg,"Potato, baked, peel eaten, with sour cream, Lettuce, raw, Lettuce, Boston, raw, Mixed salad greens, raw, Cucumber, raw, Tomatoes, raw, Mushrooms, cooked, from fresh, made with oil, Soybean curd, deep fried, Broccoli, cooked, from fresh, fat not added in cooking, Corn, yellow, cooked, from frozen, fat not added in cooking","Sunflower seeds, Brussels sprouts, Tomatoes, Spinach, Cabbage, Avocado, Lemon juice",10,Dinner,"{'cream', 'lettuce', 'cucumber', 'mushroom', 'soybean', 'oil', 'tomato', 'corn', 'broccoli', 'potato', 'salad', 'green'}","{'juice', 'lemon', 'spinach', 'seed', 'avocado', 'sprout', 'cabbage', 'tomato'}",0.1
be40d2b04131bbe36177406a2d66.jpeg,"Coffee, brewed, Peanut butter, Apple, raw","Carbonated water, Pomegranate juice",3,Breakfast,"{'coffee', 'peanut', 'apple', 'butter'}","{'juice', 'pomegranate'}",0.0
cc49ce18462d83512c5be76ec049.jpeg,"Meat loaf, NS as to type of meat, Sweet potato, baked, peel eaten, made with oil, Peppers, green, cooked, made with oil, Cheese, Parmesan, hard, Tomatoes, cooked, from fresh, NS as to method","Sweet potato, Egg omelet or scrambled egg, Kale",5,Dinner,"{'cheese', 'meat', 'oil', 'parmesan', 'tomato', 'pepper', 'potato', 'green'}","{'potato', 'kale', 'omelet', 'egg'}",0.16666666666666666
8085c5dc4b1594cf261ad596a59b.jpeg,"Rice, white, cooked, fat not added in cooking, Pork bacon, NS as to fresh, smoked or cured, cooked, Egg omelet or scrambled egg, made with oil",Macaroni or noodles with cheese,3,Breakfast,"{'bacon', 'pork', 'oil', 'egg', 'rice', 'omelet'}","{'macaroni', 'cheese', 'noodle'}",0.0
d3a38698479b90d788dddc048883.jpeg,"Chicken thigh, baked, broiled, or roasted, skin eaten, from raw, Rice, white, with tomatoes and/or tomato-based sauce, NS as to fat added in cooking","Chicken leg, Chicken wing, Rice",2,Lunch,"{'chicken', 'tomato', 'rice'}","{'chicken', 'rice'}",0.8
3d3459554ff9a99a72100ff9d85b.jpeg,"Salmon, baked or broiled, made with oil, Lemon, raw, Broccoli, cooked, from fresh, with cheese sauce, Chicken or turkey broth, bouillon, or consomme","Chicken nuggets, Tomatoes, Cheese, Spinach, Italian dressing",4,Dinner,"{'salmon', 'lemon', 'consomme', 'cheese', 'chicken', 'oil', 'broth', 'broccoli', 'turkey'}","{'spinach', 'cheese', 'chicken', 'tomato', 'nugget'}",0.2857142857142857
0f8fe55e45829d17efbdf39ab3fe.jpeg,"Potato, hash brown, from fast food, Kale, cooked, from fresh, made with oil, Egg omelet or scrambled egg, made with oil","Bratwurst, Shrimp, Jambalaya with meat and rice",3,Breakfast,"{'kale', 'oil', 'egg', 'potato', 'omelet'}","{'bratwurst', 'jambalaya', 'meat', 'rice', 'shrimp'}",0.0
c94e71c24170906dfbb5cd704a09.jpeg,"Beef with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce, Rice, white, cooked, fat not added in cooking","Chicken breast, Corn, White beans, Red kidney beans, Peppers, Onions, Chicken or turkey broth, Garlic",2,Lunch,"{'rice', 'beef', 'carrot', 'tomato', 'broccoli', 'potato', 'vegetable', 'green'}","{'bean', 'onion', 'chicken', 'broth', 'pepper', 'corn', 'garlic', 'turkey'}",0.0
0d96e4264601b476277c7ee51232.jpeg,"Kale, cooked, from fresh, made with oil, Salmon, baked or broiled, made with oil, Broccoli, cooked, from fresh, made with oil","Orange, Olive oil, Egg, Avocado, Onions, Milk, Yogurt",3,Dinner,"{'kale', 'oil', 'salmon', 'broccoli'}","{'olive', 'yogurt', 'onion', 'milk', 'avocado', 'oil', 'egg', 'orange'}",0.16666666666666666
ad5b7e494bb5a57eefea526c7793.jpeg,"Egg omelet or scrambled egg, made with oil, Rice, white, with soy-based sauce, fat not added in cooking, Pork bacon, NS as to fresh, smoked or cured, cooked","Bread, Chocolate, Walnuts",3,Breakfast,"{'bacon', 'soy', 'pork', 'oil', 'egg', 'rice', 'omelet'}","{'walnut', 'chocolate', 'bread'}",0.0
bcee0ce5490d98c87e1af34dfd1f.jpeg,"Potato, mashed, from fresh, made with milk, with cheese","Cheese, Topping",1,Lunch,"{'potato', 'milk', 'cheese'}",{'cheese'},0.5
345c953b4ca1bda7a7934a98648a.jpeg,"Soup, mostly noodles, Cabbage, Chinese, raw, Ham or pork with barbecue sauce, Pork, ground or patty, cooked, Chives, raw, Shrimp, steamed or boiled","Carrots, Soybean curd, Squash, Vegetable soup",6,Dinner,"{'pork', 'soup', 'ham', 'cabbage', 'chive', 'shrimp', 'noodle'}","{'squash', 'soup', 'soybean', 'carrot', 'vegetable'}",0.16666666666666666
43fdc3c746469bc367e4233264e2.jpeg,"Milk, reduced fat (2%)","Cereal, Almond milk",1,Breakfast,{'milk'},"{'milk', 'cereal', 'almond'}",0.5
4171dde145819d8ed1d4ef19298f.jpeg,"Dumpling, steamed, filled with meat, poultry, or seafood",Cucumber pickles,1,Breakfast,"{'meat', 'seafood'}","{'cucumber', 'pickle'}",0.0
21ed6bfa47bc9ce6e6c2c6825026.jpeg,"Egg, whole, boiled or poached",Breakfast tart,1,Breakfast,{'egg'},set(),0.0
a9cc6aee45f0a4d7ea091dc64adc.jpeg,"Apple, raw",Breakfast tart,1,Snack,{'apple'},set(),0.0
f563a0a543eca042143fb0ae1c77.jpeg,"Lettuce, raw","Black, Cheese, Brussels sprouts, Avocado, Rice, Soybean curd, Soy sauce",1,Breakfast,{'lettuce'},"{'soy', 'cheese', 'avocado', 'soybean', 'sprout', 'rice'}",0.0
5a72e1374ed08171699703685e31.jpeg,"Pancakes, plain","Sour cream, Jam, Cottage cheese",1,Breakfast,{'pancake'},"{'cream', 'cheese', 'cottage'}",0.0
7138f2e9467992eab4d78126c1fa.jpeg,"Shrimp, baked or broiled, made without fat","Mussels, Clams, Pasta with tomato-based sauce and seafood, Tomatoes",1,Breakfast,{'shrimp'},"{'clam', 'mussel', 'pasta', 'tomato', 'seafood'}",0.0
55b9300e4c2bbe554a2064b91387.jpeg,"Pear, Japanese, raw",Fruit and vegetable smoothie,1,Snack,{'pear'},"{'smoothie', 'vegetable'}",0.0
28a61d9e45b08404beae77583834.jpeg,"Pancakes, plain, from frozen, Egg, whole, cooked, NS as to cooking method","Banana, Yogurt, Cereal",2,Breakfast,"{'pancake', 'egg'}","{'banana', 'yogurt', 'cereal'}",0.0
b13cd81847ba8cddcac28b540fa7.jpeg,"Milk, reduced fat (2%)","Cereal, Almond milk",1,Breakfast,{'milk'},"{'milk', 'cereal', 'almond'}",0.5
a48997bf4715833ca26c3950d22a.jpeg,"Fig, raw","Carbonated water, Cranberry juice",1,Snack,{'fig'},"{'juice', 'cranberry'}",0.0
qcvh3v256c27leqx5ce26k5j8m9o.jpeg,"Flour, rice, white, Chicken, ground, Mushrooms, cooked, from fresh, fat not added in cooking, Corn oil","Cranberry juice drink, Carbonated water",4,Breakfast,"{'flour', 'chicken', 'oil', 'corn', 'rice', 'mushroom'}","{'juice', 'cranberry'}",0.0
14a4bfc449d38d3e3d725340067c.jpeg,"Broccoli, cooked, from fresh, fat not added in cooking","Rice, Beef and broccoli",1,Breakfast,{'broccoli'},"{'beef', 'broccoli', 'rice'}",0.5
e7d9820e4df29e9ee695e75487b6.jpeg,"Pear, Japanese, raw","Strawberries, Cereal, Banana, Milk, Blueberries",1,Breakfast,{'pear'},"{'blueberry', 'milk', 'cereal', 'banana', 'strawberry'}",0.0
4ac1872041a585a53cccd1661b9a.jpeg,"Grapes, raw, NS as to type","Olive oil, Cheese, Peppers, Roll, Onions, Mushrooms, Beef steak",1,Snack,{'grape'},"{'olive', 'roll', 'onion', 'beef', 'cheese', 'oil', 'pepper', 'steak', 'mushroom'}",0.0
c2b528c4492bbad69063e953aeeb.jpeg,"Rice, wild, 100%, cooked, fat not added in cooking","Bagel, Ham, Egg omelet or scrambled egg, Cheese",1,Dinner,{'rice'},"{'cheese', 'ham', 'egg', 'bagel', 'omelet'}",0.0
3bd74111444dbbd9e90879785f82.jpeg,"Summer squash, yellow or green, fresh, cooked, fat added, NS as to fat type","Black, Cheese, Brussels sprouts, Avocado, Rice, Soybean curd, Soy sauce",1,Dinner,"{'squash', 'green'}","{'soy', 'cheese', 'avocado', 'soybean', 'sprout', 'rice'}",0.0
45ab61db459abb1bfdfaaf8146fb.jpeg,"Turnip greens, cooked, from fresh, fat not added in cooking, Oyster-flavored sauce","Sunflower seeds, Brussels sprouts, Tomatoes, Spinach, Cabbage, Avocado, Lemon juice",2,Dinner,"{'oyster', 'turnip', 'green'}","{'juice', 'lemon', 'spinach', 'seed', 'avocado', 'sprout', 'cabbage', 'tomato'}",0.0
cq06o0o4g0pq2mubitnvvbgfze6k.jpeg,"Apple, raw","Cranberry juice drink, Carbonated water",1,Snack,{'apple'},"{'juice', 'cranberry'}",0.0
872553734f76911ab0bdbbbc782e.jpeg,"Egg omelet or scrambled egg, made with animal fat or meat drippings","Fruit salad, Yogurt",1,Breakfast,"{'meat', 'omelet', 'egg', 'dripping'}","{'yogurt', 'salad'}",0.0
2f5208d84346a666397e859637ac.jpeg,"Rice, white, cooked, fat not added in cooking, Mushrooms, cooked, from fresh, fat not added in cooking, Flour, white, all-purpose, Soy sauce",Ice cream cone,4,Breakfast,"{'mushroom', 'flour', 'soy', 'rice'}","{'ice', 'cream'}",0.0
1e496fa8401ca5afed910e98f5db.jpeg,"Egg, whole, baked, fat not added in cooking, Flour, white, all-purpose, Baking powder, Carbonated water, unsweetened, Pudding, vanilla, instant, dry mix, Butter, stick, unsalted, Vanilla extract, Sugar, brown, Milk, whole",Ice cream cone,9,Breakfast,"{'extract', 'milk', 'flour', 'stick', 'butter', 'vanilla', 'sugar', 'egg', 'pudding'}","{'ice', 'cream'}",0.0
a1b1da9043cc9d8b98f8ad876840.jpeg,"Fruit, NS as to type","Bread, Chocolate, Walnuts",1,Snack,set(),"{'walnut', 'chocolate', 'bread'}",0.0
51344d684f45aec0e1e8ea6750d4.jpeg,"Onions, mature, raw, Soy sauce, reduced sodium, Vinegar, Rapeseed oil, Shrimp, cooked, NS as to cooking method","Macaroni or noodles with cheese, Cheese",5,Lunch,"{'soy', 'onion', 'rapeseed', 'oil', 'vinegar', 'shrimp'}","{'macaroni', 'cheese', 'noodle'}",0.0
eg8yvo3jekgir8c95jnhdkvs32kn.jpeg,"Grapes, raw, NS as to type","Banana, Tangerine",1,Snack,{'grape'},"{'banana', 'tangerine'}",0.0
4da3d4554e7e9e59a119d76af7f8.jpeg,"Orange, raw",Orange juice,1,Dinner,{'orange'},"{'orange', 'juice'}",0.6666666666666666
681ad34143eca953dea2a1a4ebc4.jpeg,"Apple, raw, Peanut butter, lower sodium and lower sugar","Sweet potato, Chicken, Avocado, Broccoli",2,Breakfast,"{'peanut', 'sugar', 'apple', 'butter'}","{'potato', 'chicken', 'broccoli', 'avocado'}",0.0
ba1be6174c04968ceb4b8af385c4.jpeg,"Vegetable soup, home recipe, Carrots, cooked, from fresh, fat not added in cooking, Squash, summer, yellow or green, cooked, from fresh, fat not added in cooking, Soybean curd","Carrots, Soybean curd, Squash, Vegetable soup",4,Lunch,"{'squash', 'soup', 'soybean', 'carrot', 'vegetable', 'green'}","{'squash', 'soup', 'soybean', 'carrot', 'vegetable'}",0.9090909090909091
ee04c63d4262998d53321920c463.jpeg,"Gnocchi, potato, Soybean curd, deep fried","Vegetable broth, Pork sausage, Potato, Kale",2,Dinner,"{'potato', 'soybean', 'gnocchi'}","{'kale', 'pork', 'broth', 'potato', 'sausage', 'vegetable'}",0.2222222222222222
4795a02a488ca7bb8d96162c6bab.jpeg,"Apple, raw, Peanut butter, lower sodium and lower sugar","Banana, Yogurt, Cereal",2,Breakfast,"{'peanut', 'sugar', 'apple', 'butter'}","{'banana', 'yogurt', 'cereal'}",0.0
22b332df4fd5a5b3476004ee393a.jpeg,"Pita chips, Crab, canned, Pepper, sweet, green, raw","Tomatoes, Cheese, Beans, Chicken breast, Potato",3,Lunch,"{'crab', 'pita', 'pepper', 'chip', 'green'}","{'bean', 'cheese', 'chicken', 'tomato', 'potato'}",0.0
b28330254a68b1950d1110c67a7c.jpeg,"Okra, cooked, from fresh, made with oil, Rice, white, cooked, fat not added in cooking, Cod, baked or broiled, made with butter","Orange, Olive oil, Egg, Avocado, Onions, Milk, Yogurt",3,Dinner,"{'okra', 'cod', 'butter', 'oil', 'rice'}","{'olive', 'yogurt', 'onion', 'milk', 'avocado', 'oil', 'egg', 'orange'}",0.15384615384615385
510e195144d7ae59af10561337bd.jpeg,"Banana, raw, Peanut butter, lower sodium and lower sugar","Ham, Croissant",2,Breakfast,"{'banana', 'peanut', 'sugar', 'butter'}","{'ham', 'croissant'}",0.0
818f45be4e5b8205c426c995fdd8.jpeg,"Chicken breast, baked, coated, skin / coating eaten, Rice, white, cooked, fat not added in cooking, Cabbage, Chinese, raw, Corn, yellow, cooked, from frozen, fat not added in cooking","Sunflower seeds, Brussels sprouts, Tomatoes, Spinach, Cabbage, Avocado, Lemon juice",4,Lunch,"{'chicken', 'cabbage', 'corn', 'rice'}","{'juice', 'lemon', 'spinach', 'seed', 'avocado', 'sprout', 'cabbage', 'tomato'}",0.16666666666666666
1308607e4e748ed0a0c92426043f.jpeg,"Crab, hard shell, steamed, Rice, white, cooked, fat not added in cooking, Cauliflower, cooked, from fresh, fat not added in cooking","Orange, Olive oil, Egg, Avocado, Onions, Milk, Yogurt",3,Dinner,"{'crab', 'cauliflower', 'rice'}","{'olive', 'yogurt', 'onion', 'milk', 'avocado', 'oil', 'egg', 'orange'}",0.0
337c26d04f3e8bdeaf84cf2e9b50.jpeg,"Oatmeal, regular or quick, made with milk, fat not added in cooking, Banana, raw, Sunflower seeds, plain, unsalted, Milk, low fat (1%), Chia seeds","Coconut milk, Almond milk, Coffee",5,Breakfast,"{'oatmeal', 'milk', 'seed', 'banana', 'chia'}","{'coffee', 'milk', 'almond', 'coconut'}",0.22222222222222224
576501744384af32773439b7b0c3.jpeg,"Spinach, raw, Lemon juice, 100%, freshly squeezed, Brussels sprouts, raw, Cabbage, red, raw, Sunflower seeds, plain, unsalted, Tomatoes, raw, Avocado, raw","Cucumber, Croutons, Tomatoes, Mixed salad greens, Chicken, Italian dressing, Romaine lettuce",7,Lunch,"{'juice', 'lemon', 'spinach', 'seed', 'avocado', 'sprout', 'cabbage', 'tomato'}","{'lettuce', 'cucumber', 'romaine', 'chicken', 'tomato', 'crouton', 'salad', 'green'}",0.125
8079434944e8bf545e1a2f92543c.jpeg,"Ground beef patty, cooked, Roll, white, hamburger bun, Mayonnaise, regular, Cheese, American, Potato, french fries, from frozen, fried, Turnover or dumpling, apple, Wonton, fried, filled with meat, poultry, or seafood,, Soybean curd, deep fried, Rice with Spanish sausage, Puerto Rican style, Chives, raw","Bratwurst, Shrimp, Jambalaya with meat and rice",10,Breakfast,"{'wonton', 'bun', 'roll', 'apple', 'fry', 'mayonnaise', 'rice', 'beef', 'cheese', 'meat', 'turnover', 'soybean', 'seafood', 'potato', 'sausage', 'hamburger', 'chive'}","{'bratwurst', 'jambalaya', 'meat', 'rice', 'shrimp'}",0.1818181818181818
1ed6eafc449581d28877e0bd4e71.jpeg,"Tangerine, raw",Orange juice,1,Breakfast,{'tangerine'},"{'orange', 'juice'}",0.0
e3657d1a4a55b363d55372526ffd.jpeg,"Grits, regular or quick, made with water, fat not added in cooking, Pork, spareribs, cooked, lean and fat eaten","White beans, Cheese, Onions, Chicken or turkey broth, Garlic",2,Breakfast,"{'sparerib', 'grit', 'pork'}","{'bean', 'onion', 'cheese', 'chicken', 'broth', 'garlic', 'turkey'}",0.0
e24a58424dc1bc0b7712374c9a08.jpeg,"Spinach, raw, Tomatoes, raw, Cucumber, raw, Avocado, raw, Lemon juice, 100%, freshly squeezed, Sunflower seeds, plain, unsalted","Sunflower seeds, Brussels sprouts, Tomatoes, Spinach, Cabbage, Avocado, Lemon juice",6,Breakfast,"{'juice', 'cucumber', 'lemon', 'spinach', 'seed', 'avocado', 'tomato'}","{'juice', 'lemon', 'spinach', 'seed', 'avocado', 'sprout', 'cabbage', 'tomato'}",0.7999999999999999
91959fbc426a8e4664c0399681d7.jpeg,"Salmon, baked or broiled, made with oil, Garlic, cooked, Olive oil, Mackerel, baked or broiled, fat not added in cooking, Garlic, cooked, Cabbage, Chinese, cooked, fat not added in cooking, Rice, white, cooked, fat not added in cooking",Lamb chop,7,Dinner,"{'olive', 'salmon', 'cabbage', 'oil', 'rice', 'garlic'}",{'lamb'},0.0
af4740b04b74828a06d24142e4f6.jpeg,"Blueberries, raw","Tomatoes, Broccoli, Rapeseed oil, Rice, Egg omelet or scrambled egg",1,Snack,{'blueberry'},"{'rapeseed', 'broccoli', 'oil', 'egg', 'tomato', 'rice', 'omelet'}",0.0
f9c65b594d8a966f0e183f1fd7de.jpeg,"Cabbage, Chinese, cooked, fat not added in cooking, Pasta, cooked, Chicken or turkey broth, less or reduced sodium, canned or ready-to-serve, Soybean curd, Spinach, cooked, from fresh, fat not added in cooking","Water, Rice noodles, Lettuce, Cabbage, Mushrooms, Soybean curd, Chicken leg",5,Breakfast,"{'pasta', 'le', 'spinach', 'soybean', 'chicken', 'cabbage', 'broth', 'turkey'}","{'lettuce', 'soybean', 'chicken', 'cabbage', 'rice', 'mushroom', 'noodle'}",0.39999999999999997
da6208f24b13928ebd0ff2a62d3d.jpeg,"Spinach, raw, Italian dressing, made with vinegar and oil, Tuna, fresh, raw, Sesame seeds, Sunflower seeds, plain, unsalted, Tomatoes, raw, Cucumber, raw, Guava, raw","Cucumber, Croutons, Tomatoes, Mixed salad greens, Chicken, Italian dressing, Romaine lettuce",8,Lunch,"{'cucumber', 'tuna', 'guava', 'sesame', 'spinach', 'seed', 'oil', 'vinegar', 'tomato'}","{'lettuce', 'cucumber', 'romaine', 'chicken', 'tomato', 'crouton', 'salad', 'green'}",0.23529411764705882
2f8231fe43c79b43c58801d4e9b2.jpeg,"Tomatoes, raw, Avocado, raw, Bread, white","Beef, Honey mustard dip, Wine, Celery, Noodles, Onions, Bay leaf, Carrots, Pepper, Cucumber pickles, Flour",3,Snack,"{'tomato', 'bread', 'avocado'}","{'cucumber', 'onion', 'flour', 'beef', 'mustard', 'carrot', 'celery', 'pepper', 'honey', 'wine', 'pickle', 'noodle'}",0.0
e4194cd948e097770428338f8718.jpeg,"Chicken or turkey with teriyaki, Rice, white, cooked, NS as to fat added in cooking, Shrimp, coated, fried, made with oil, Salmon, baked or broiled, made with oil","Bratwurst, Shrimp, Jambalaya with meat and rice",4,Dinner,"{'salmon', 'teriyaki', 'chicken', 'oil', 'rice', 'shrimp', 'turkey'}","{'bratwurst', 'jambalaya', 'meat', 'rice', 'shrimp'}",0.3333333333333333
75985aab48bc9d1beab254f27bbe.jpeg,"Pasta with tomato-based sauce and seafood, restaurant, Clams, steamed or boiled, Tomatoes, cooked, from fresh, NS as to method, Mussels, steamed or poached","Noodles, Chicken or turkey and noodles, Creamy dressing",4,,"{'clam', 'mussel', 'pasta', 'tomato', 'seafood'}","{'chicken', 'turkey', 'noodle'}",0.0
54161e6d453ea2130cc09509e042.jpeg,"Doughnut, cake type, plain",Doughnut,1,Snack,"{'doughnut', 'cake'}",{'doughnut'},0.6666666666666666
e5043bcf44b08d02e3015cbe172a.jpeg,"Blueberries, raw","Tomatoes, Broccoli, Rapeseed oil, Rice, Egg omelet or scrambled egg",1,Snack,{'blueberry'},"{'rapeseed', 'broccoli', 'oil', 'egg', 'tomato', 'rice', 'omelet'}",0.0
a2f2d0664a69b7eb3ca09bbdad13.jpeg,"Cereal (Kellogg's Low Fat Granola), Almond milk, unsweetened","Cereal, Almond milk",2,Breakfast,"{'kellogg', 'milk', 'cereal', 'granola', 'almond'}","{'milk', 'cereal', 'almond'}",0.7499999999999999
8577c0984dbf8416b91b548b47b4.jpeg,"Taquito or flauta with chicken, Avocado, raw","Bagel, Hummus, Cucumber",2,Lunch,"{'chicken', 'taquito', 'avocado', 'flauta'}","{'bagel', 'cucumber', 'hummus'}",0.0
b23ff87c4500add27274c4d66cf0.jpeg,"Carrots, raw, Cucumber, raw, Hummus, plain","Water, Tangerine",3,Snack,"{'carrot', 'cucumber', 'hummus'}",{'tangerine'},0.0
7d27c91247268259097f736ac6ea.jpeg,"Chicken breast, sauteed, skin not eaten, Hoisin sauce, Rice, white, cooked, fat added in cooking, made with oil, Beans, string, green, cooked, from fresh, made with oil","Burrito with chicken, Tomatoes, Lettuce",4,Dinner,"{'bean', 'chicken', 'oil', 'rice', 'green'}","{'chicken', 'lettuce', 'tomato', 'burrito'}",0.22222222222222224
5ee4d9994e91be26129b7fe07ae4.jpeg,"Coffee, brewed","Carbonated water, Cranberry juice",1,Drink,{'coffee'},"{'juice', 'cranberry'}",0.0
c73202c54f4b931f95169263f3fe.jpeg,"Bagel, Cheese, cream","Water, Croissant",2,Breakfast,"{'cream', 'bagel', 'cheese'}",{'croissant'},0.0
61f3cdd0467ca1cd40a460073580.jpeg,"Romaine lettuce, raw, Cucumber, raw, Avocado, raw, Salad dressing, NFS, for salads, Shrimp, baked or broiled, made with oil, Spanish rice, fat not added in cooking","Water, Red kidney beans, Croutons, Egg, Tomatoes, Mixed salad greens, Carrots, Pepper, Romaine lettuce, Sesame dressing",6,Lunch,"{'lettuce', 'cucumber', 'romaine', 'avocado', 'oil', 'rice', 'salad', 'shrimp'}","{'lettuce', 'romaine', 'bean', 'sesame', 'carrot', 'egg', 'tomato', 'pepper', 'crouton', 'salad', 'green'}",0.3157894736842105
b862c8194e0f87d8387c1d9c7f2e.jpeg,"Salmon, baked or broiled, made with oil, Romaine lettuce, raw, Cucumber, raw, Avocado, raw, Salad dressing, NFS, for salads","Rice, Beef and broccoli",5,Dinner,"{'lettuce', 'romaine', 'cucumber', 'salmon', 'avocado', 'oil', 'salad'}","{'beef', 'broccoli', 'rice'}",0.0
3a11260b4e32bf303fcd69ca1ecb.jpeg,"Bagel, Cheese, cream","Ice cream, Topping",2,Breakfast,"{'cream', 'bagel', 'cheese'}","{'ice', 'cream'}",0.4
7028a1bb40e5baa525d1b2a44145.jpeg,"Iced Coffee, brewed, Almond milk, unsweetened","Carbonated water, Cranberry juice",2,Breakfast,"{'coffee', 'milk', 'almond'}","{'juice', 'cranberry'}",0.0
1a8d059b43218c2a2f3d1bf731fc.jpeg,"Guacamole, NFS, Chicken breast, sauteed, skin not eaten, Peppers, green, cooked, made with oil, Onions, cooked, from fresh, made with oil","Water, Rice noodles, Lettuce, Cabbage, Mushrooms, Soybean curd, Chicken leg",4,Lunch,"{'onion', 'guacamole', 'chicken', 'oil', 'pepper', 'green'}","{'lettuce', 'soybean', 'chicken', 'cabbage', 'rice', 'mushroom', 'noodle'}",0.15384615384615383
485c0b0147c6afc5c19b5a8ed564.jpeg,"Iced Coffee, brewed","Cranberry juice drink, Carbonated water",1,Drink,{'coffee'},"{'juice', 'cranberry'}",0.0
e6adad4e4f9c92c9321631685949.jpeg,"Strawberries, raw, Blueberries, raw",Fruit sauce,2,Snack,"{'strawberry', 'blueberry'}",set(),0.0
dfbffd214ce2beabd36a3541f739.jpeg,"Chicken breast, baked, broiled, or roasted, skin not eaten, from raw, Potato, mashed, from fresh, made with milk, Carrots, cooked, from fresh, made with oil, Onions, cooked, from fresh, made with oil","Butter, Lettuce, Pork chop, Celery, Bread, Onions, Chickpeas, Pepper, Romaine lettuce, Italian dressing",4,Dinner,"{'milk', 'onion', 'chicken', 'carrot', 'oil', 'potato'}","{'lettuce', 'pork', 'romaine', 'onion', 'butter', 'chickpea', 'celery', 'pepper', 'bread'}",0.13333333333333333
58857dbf40b59031d32a29921d42.jpeg,"Coffee, Cafe Mocha","Chocolate syrup, Ice cream",1,Breakfast,{'coffee'},"{'ice', 'cream', 'chocolate', 'syrup'}",0.0
74b81025436b93e16e1e51f7c4cd.jpeg,"Olive oil, Mushrooms, cooked, from fresh, fat not added in cooking, Onions, cooked, from fresh, fat not added in cooking, Tomatoes, cooked, from fresh, NS as to method, Oregano, Paprika, Corn, yellow, cooked, from canned, fat not added in cooking, Black, brown, or Bayo beans, canned, drained, fat not added in cooking, Tortilla, whole wheat, Egg, whole, fried without fat, Avocado, raw","Refried beans, Salsa, Lettuce, Guacamole, Cheese, Avocado, Salsa verde or salsa, Tortilla, Sour cream",11,Breakfast,"{'olive', 'wheat', 'bean', 'tortilla', 'onion', 'oregano', 'avocado', 'oil', 'egg', 'tomato', 'paprika', 'corn', 'mushroom'}","{'cream', 'lettuce', 'bean', 'tortilla', 'cheese', 'avocado', 'guacamole', 'salsa'}",0.2857142857142857
9232f9c74d43bbeda609a1cedafd.jpeg,"Almonds, unsalted","Yogurt, Cereal, Pumpkin seeds, Flax seeds",1,Breakfast,{'almond'},"{'yogurt', 'cereal', 'seed', 'pumpkin', 'flax'}",0.0
40f1051140fbace6f2b211e4a6de.jpeg,"Sweet potato, baked, peel eaten, fat not added in cooking, Tahini, Olive oil, Lemon juice, 100%, freshly squeezed, Maple syrup, Kale, cooked, from fresh, fat not added in cooking, Carrots, raw, Chickpeas, canned, drained, low sodium, fat not added in cooking, Cheese, Feta, Sunflower seeds, plain, unsalted, Avocado, raw","Sunflower seeds, Brussels sprouts, Tomatoes, Spinach, Cabbage, Avocado, Lemon juice",11,Lunch,"{'olive', 'juice', 'kale', 'syrup', 'lemon', 'cheese', 'seed', 'chickpea', 'avocado', 'oil', 'carrot', 'potato', 'tahini'}","{'juice', 'lemon', 'spinach', 'seed', 'avocado', 'sprout', 'cabbage', 'tomato'}",0.380952380952381
